"asset_id","family","platform","placement","width","height","composition","copy_mode","theme","approval_state","sensitive","export_filename"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__illustration-led__long__dark","retargeting-product-proof","facebook","portrait","1080","1350","illustration-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__portrait__illustration-led__long__light","retargeting-product-proof","facebook","portrait","1080","1350","illustration-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-portrait__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__editorial-led__short__dark","retargeting-product-proof","facebook","story","1080","1920","editorial-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__editorial-led__short__light","retargeting-product-proof","facebook","story","1080","1920","editorial-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__editorial-led__medium__dark","retargeting-product-proof","facebook","story","1080","1920","editorial-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__editorial-led__medium__light","retargeting-product-proof","facebook","story","1080","1920","editorial-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__editorial-led__long__dark","retargeting-product-proof","facebook","story","1080","1920","editorial-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__editorial-led__long__light","retargeting-product-proof","facebook","story","1080","1920","editorial-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__product-led__short__dark","retargeting-product-proof","facebook","story","1080","1920","product-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__product-led__short__light","retargeting-product-proof","facebook","story","1080","1920","product-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__product-led__medium__dark","retargeting-product-proof","facebook","story","1080","1920","product-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__product-led__medium__light","retargeting-product-proof","facebook","story","1080","1920","product-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__product-led__long__dark","retargeting-product-proof","facebook","story","1080","1920","product-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__product-led__long__light","retargeting-product-proof","facebook","story","1080","1920","product-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__illustration-led__short__dark","retargeting-product-proof","facebook","story","1080","1920","illustration-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__illustration-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__illustration-led__short__light","retargeting-product-proof","facebook","story","1080","1920","illustration-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__illustration-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__illustration-led__medium__dark","retargeting-product-proof","facebook","story","1080","1920","illustration-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__illustration-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__illustration-led__medium__light","retargeting-product-proof","facebook","story","1080","1920","illustration-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__illustration-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__illustration-led__long__dark","retargeting-product-proof","facebook","story","1080","1920","illustration-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__illustration-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__facebook__story__illustration-led__long__light","retargeting-product-proof","facebook","story","1080","1920","illustration-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__facebook-story__illustration-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__editorial-led__short__dark","retargeting-product-proof","instagram","square","1080","1080","editorial-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__editorial-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__editorial-led__short__light","retargeting-product-proof","instagram","square","1080","1080","editorial-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__editorial-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__editorial-led__medium__dark","retargeting-product-proof","instagram","square","1080","1080","editorial-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__editorial-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__editorial-led__medium__light","retargeting-product-proof","instagram","square","1080","1080","editorial-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__editorial-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__editorial-led__long__dark","retargeting-product-proof","instagram","square","1080","1080","editorial-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__editorial-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__editorial-led__long__light","retargeting-product-proof","instagram","square","1080","1080","editorial-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__editorial-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__product-led__short__dark","retargeting-product-proof","instagram","square","1080","1080","product-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__product-led__short__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__product-led__short__light","retargeting-product-proof","instagram","square","1080","1080","product-led","short","light","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__product-led__short__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__product-led__medium__dark","retargeting-product-proof","instagram","square","1080","1080","product-led","medium","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__product-led__medium__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__product-led__medium__light","retargeting-product-proof","instagram","square","1080","1080","product-led","medium","light","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__product-led__medium__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__product-led__long__dark","retargeting-product-proof","instagram","square","1080","1080","product-led","long","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__product-led__long__dark__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__product-led__long__light","retargeting-product-proof","instagram","square","1080","1080","product-led","long","light","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__product-led__long__light__v0_1_0__1x.png"
"alfred-flagship-launch__retargeting-product-proof__instagram__square__illustration-led__short__dark","retargeting-product-proof","instagram","square","1080","1080","illustration-led","short","dark","draft","false","alfred-flagship-launch__retargeting-product-proof__instagram-square__illustration-led__short__dark__v0_1_0__1x.png"
